num_http,num_get,num_post,num_request_to_malware,other_format_inbetween,fake_format,exe_referer,exe_post,url_entropy,path_num,path_length,path_entropy,param_num,param_length,param_entropy,exe_entropy,exe_functions,exe_virustotal,dns_entropy,dns_availability,dns_email_entropy,dns_alexa,dns_blacklist,dns_tld,results
29,23,4,29,0,0,1,0,0.568471986408,6,9.83333333333,0.199106792181,0,0.0,0.0,7.75075487456,7,0,0.446010544843,1,0,1,0,1,1
114,96,18,114,0,0,1,0,0.640510718804,4,13.75,0.290751817457,0,0.0,0.0,7.18782050605,8,0,0.431852795396,0,0.55871778335,1,0,1,1
142,141,1,142,0,0,1,0,0.606487450037,7,4.0,0.179056591907,2,9.85714285714,0.136901478503,7.7963074324,7,2,0.467619158927,0,0.487198366009,1,0,1,1
27,23,2,27,0,0,1,0,0.615109815963,6,13.5,0.210326690491,0,0.0,0.0,7.98387741884,7,0,0.446010544843,1,0,1,0,1,1
199,195,4,199,0,0,1,0,0.610742797491,7,6.28571428571,0.193361385069,2,12.1428571429,0.14447705437,7.99955684604,5,0,0.441896795832,0,0.487198366009,1,0,1,1
169,166,3,169,0,0,1,0,0.604893402311,7,4.85714285714,0.190894937157,2,10.7142857143,0.142744790256,7.99985585584,6,0,0.441896795832,0,0.487198366009,1,0,1,1
115,104,11,115,0,0,1,0,0.625638790203,4,13.75,0.291656695673,0,0.0,0.0,7.97876910323,10,0,0.431852795396,0,0.55871778335,1,0,1,1
1,1,0,1,0,0,0,0,0.511027613534,2,12.5,0.389657602018,0,0.0,0.0,7.97938833596,6,2,0.385620315623,0,0.455027998775,1,0,1,1
1,1,0,1,0,0,0,0,0.489175079115,2,14.5,0.386856470098,0,0.0,0.0,6.37197829168,12,0,0.394454881642,0,0.459413859199,0,0,1,1
194,190,4,194,0,0,1,0,0.608401261106,7,6.14285714286,0.19357616889,2,12.0,0.149762306565,7.932097558,10,0,0.441896795832,0,0.487198366009,1,0,1,1
172,164,7,172,0,0,1,0,0.601108993537,7,4.57142857143,0.183444743694,2,10.4285714286,0.144012496344,2.79149757148,0,0,0.441896795832,0,0.487198366009,1,0,1,1
24,20,2,24,0,0,1,0,0.588896260526,6,10.8333333333,0.200723683486,0,0.0,0.0,7.40876151804,6,0,0.446010544843,1,0,1,0,1,1
26,20,4,26,0,0,1,0,0.583749652234,6,10.5,0.203587609344,0,0.0,0.0,7.99880698544,4,0,0.446010544843,1,0,1,0,1,1
146,137,9,146,0,0,1,0,0.625638790203,4,13.75,0.293110184045,0,0.0,0.0,7.99129932271,7,0,0.431852795396,0,0.55871778335,1,0,1,1
180,176,4,180,0,0,1,0,0.603468571532,7,5.0,0.171685169543,2,10.8571428571,0.142871837192,7.99818895386,4,0,0.441896795832,0,0.487198366009,1,0,1,1
30,23,5,30,0,0,1,0,0.585541512004,6,12.5,0.217567546254,0,0.0,0.0,7.99847149781,4,0,0.446010544843,1,0,1,0,1,1
25,20,3,25,0,0,1,0,0.592513924683,6,12.3333333333,0.217692389905,0,0.0,0.0,7.99911633192,4,0,0.446010544843,1,0,1,0,1,1
28,22,4,28,0,0,1,0,0.576906931788,6,10.5,0.208711887749,0,0.0,0.0,7.9929425704,5,0,0.446010544843,1,0,1,0,1,1
25,20,3,25,0,0,1,0,0.553000008026,6,11.0,0.205795581713,0,0.0,0.0,7.90844983012,5,0,0.446010544843,1,0,1,0,1,1
72,67,5,72,0,0,1,0,0.647385956993,4,13.75,0.296565770945,0,0.0,0.0,7.99993779599,5,0,0.431852795396,0,0.55871778335,1,0,1,1
27,21,3,27,0,0,1,0,0.576356347787,6,9.83333333333,0.201268445697,0,0.0,0.0,7.99698166215,5,0,0.446010544843,1,0,1,0,1,1
104,103,1,104,0,0,1,0,0.618763552014,4,13.75,0.2902032073,0,0.0,0.0,7.8537710325,17,1,0.431852795396,0,0.55871778335,1,0,1,1
174,169,5,174,0,0,1,0,0.611640929258,7,5.42857142857,0.17400427047,2,11.2857142857,0.140841385523,7.18481071078,11,1,0.441896795832,0,0.487198366009,1,0,1,1
168,166,2,168,0,0,1,0,0.604385846731,7,5.0,0.191526439384,2,10.8571428571,0.143245538876,7.99783776553,2,0,0.467619158927,0,0.487198366009,1,0,1,1
27,21,4,27,0,0,1,0,0.58868306801,6,10.1666666667,0.192390409186,0,0.0,0.0,7.6754505417,7,0,0.446010544843,1,0,1,0,1,1
1,1,0,1,0,0,0,0,0.438885666477,1,18.0,0.424018409023,0,0.0,0.0,7.99330610983,5,0,0.390241016486,0,0.455027998775,1,0,1,1
87,86,1,87,0,0,1,0,0.631475416421,4,13.75,0.291656695673,0,0.0,0.0,7.99765093594,8,0,0.431852795396,0,0.55871778335,1,0,1,1
199,196,3,199,0,0,1,0,0.590485681822,7,4.71428571429,0.181350697377,2,10.5714285714,0.144242489726,7.99944867376,6,1,0.441896795832,0,0.487198366009,1,0,1,1
171,167,4,171,0,0,1,0,0.602512264317,7,4.28571428571,0.181800587336,2,10.1428571429,0.136943177076,7.9979909547,7,16,0.441896795832,0,0.487198366009,1,0,1,1
80,80,0,80,0,0,1,0,0.64474800694,4,13.75,0.293658794201,0,0.0,0.0,7.9998708343,6,0,0.431852795396,0,0.55871778335,1,0,1,1
117,110,7,117,0,0,1,0,0.62175064871,4,13.75,0.292205305829,0,0.0,0.0,7.9944500397,8,0,0.431852795396,0,0.55871778335,1,0,1,1
181,176,5,181,0,0,1,0,0.617517353115,7,5.85714285714,0.195334319531,2,11.7142857143,0.153328858786,7.92423147961,9,0,0.441896795832,0,0.487198366009,1,0,1,1
157,153,4,157,0,0,1,0,0.594550073031,7,5.57142857143,0.186775564964,2,11.4285714286,0.143074613902,7.91522291217,8,0,0.441896795832,0,0.487198366009,1,0,1,1
140,126,14,140,0,0,1,0,0.62300084015,4,13.75,0.289654597144,0,0.0,0.0,7.96061998454,8,1,0.431852795396,0,0.55871778335,1,0,1,1
163,156,6,163,0,0,1,0,0.597201720815,7,5.0,0.191526439384,2,10.8571428571,0.145697836827,7.984919749,7,0,0.467619158927,0,0.487198366009,1,0,1,1
153,152,1,153,0,0,1,0,0.613116040092,7,5.14285714286,0.189577651602,2,11.0,0.14688483062,7.98944694227,7,0,0.441896795832,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.545440130833,4,11.0,0.249018560752,0,0.0,0.0,7.99756015347,5,0,0.505912369146,0,0.487198366009,1,0,1,1
163,161,2,163,0,0,1,0,0.607794100968,7,4.57142857143,0.165003999006,2,10.4285714286,0.140459972838,6.72819296298,9,0,0.441896795832,0,0.487198366009,1,0,1,1
115,111,4,115,0,0,1,0,0.638911380722,4,13.75,0.297114381101,0,0.0,0.0,7.99968910665,6,0,0.431852795396,0,0.55871778335,1,0,1,1
132,131,1,132,0,0,1,0,0.58537879844,7,4.0,0.180282058471,2,9.85714285714,0.1379014856,7.94189713775,4,1,0.467619158927,0,0.487198366009,1,0,1,1
27,21,4,27,0,0,1,0,0.574979750968,6,10.1666666667,0.188197635792,0,0.0,0.0,7.40548672856,7,0,0.446010544843,1,0,1,0,1,1
273,265,8,273,0,0,1,0,0.598615723307,4,13.75,0.280668748137,0,0.0,0.0,7.99335803979,14,0,0.431852795396,0,0.55871778335,1,0,1,1
301,278,22,301,0,0,1,0,0.628744334712,7,6.0,0.190594102764,2,11.8571428571,0.145895318354,7.99749146814,9,0,0.441896795832,0,0.487198366009,1,0,1,1
26,20,4,26,0,0,1,0,0.560941517524,6,10.5,0.205902424158,0,0.0,0.0,7.99882309914,4,0,0.446010544843,1,0,1,0,1,1
28,22,4,28,0,0,1,0,0.566970603006,6,9.83333333333,0.19548140866,0,0.0,0.0,7.75246813012,7,0,0.446010544843,1,0,1,0,1,1
143,131,12,143,0,0,1,0,0.633074754504,4,13.75,0.294207404357,0,0.0,0.0,6.96015630536,9,0,0.431852795396,0,0.55871778335,1,0,1,1
132,131,1,132,0,0,1,0,0.60415001698,7,4.42857142857,0.18085866357,2,10.2857142857,0.139823879113,7.99971128924,8,0,0.441896795832,0,0.487198366009,1,0,1,1
156,154,2,156,0,0,1,0,0.616053394002,7,7.85714285714,0.19751025744,2,13.7142857143,0.148539181399,6.99670413151,10,0,0.441896795832,0,0.487198366009,1,0,1,1
152,150,2,152,0,0,1,0,0.601080112693,7,6.14285714286,0.191415971951,2,12.0,0.142975933142,7.99499014609,5,1,0.441896795832,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.524477045143,2,14.5,0.431817002472,0,0.0,0.0,7.99747570267,6,0,0.396240631245,0,0.478488724144,1,0,1,1
28,22,4,28,0,0,1,0,0.581114306644,6,14.0,0.220089067331,0,0.0,0.0,7.99945138188,5,0,0.446010544843,1,0,1,0,1,1
26,22,2,26,0,0,1,0,0.570978016384,6,9.83333333333,0.199885135893,0,0.0,0.0,7.99944759074,6,0,0.446010544843,1,0,1,0,1,1
27,21,4,27,0,0,1,0,0.583039886742,6,11.0,0.201922319962,0,0.0,0.0,7.38742833899,6,0,0.446010544843,1,0,1,0,1,1
477,446,31,477,0,0,1,0,0.625638790203,4,13.75,0.2867476204,0,0.0,0.0,7.94595020104,15,0,0.431852795396,0,0.55871778335,1,0,1,1
29,22,4,29,0,0,1,0,0.601907586358,7,10.1428571429,0.209763518942,0,0.0,0.0,7.99668998194,6,0,0.446010544843,1,0,1,0,1,1
185,181,4,185,0,0,1,0,0.444441644118,1,22.0,0.43092518829,0,0.0,0.0,7.99922807241,8,4,0.42076140951,0,0.446558677749,1,0,1,1
179,171,8,179,0,0,1,0,0.590545828663,7,4.14285714286,0.161108129055,2,10.0,0.14229210464,7.9985346854,7,0,0.441896795832,0,0.487198366009,1,0,1,1
25,20,3,25,0,0,1,0,0.575084389056,6,12.1666666667,0.211733762415,0,0.0,0.0,7.99681186247,5,0,0.446010544843,1,0,1,0,1,1
324,300,24,324,0,0,1,0,0.641549330775,4,13.75,0.296565770945,0,0.0,0.0,7.99926119293,7,0,0.431852795396,0,0.55871778335,1,0,1,1
132,118,14,132,1,0,1,0,0.621401502067,4,13.75,0.2902032073,0,0.0,0.0,7.97579279833,8,0,0.431852795396,0,0.55871778335,1,0,1,1
1,1,0,1,0,0,0,0,0.515403935651,2,14.0,0.425341908675,0,0.0,0.0,7.99746484913,6,0,0.396240631245,0,0.478488724144,1,0,1,1
162,160,2,162,0,0,1,0,0.526993770061,5,9.4,0.204050285529,0,0.0,0.0,7.99396522412,3,1,0.39631798605,0,0.469305234261,1,0,1,1
245,239,5,245,0,0,1,0,0.423022969143,2,9.0,0.335436967878,0,0.0,0.0,7.99576511563,2,0,0.373153505203,0,0,1,1,1,1
105,103,2,105,0,0,1,0,0.629876078339,4,13.75,0.295112282573,0,0.0,0.0,7.99941628395,7,0,0.431852795396,0,0.55871778335,1,0,1,1
157,152,4,157,0,0,1,0,0.597985192372,7,4.28571428571,0.180090267362,2,10.1428571429,0.140109054667,7.99036260281,8,0,0.467619158927,0,0.487198366009,1,0,1,1
28,22,4,28,0,0,1,0,0.574573816652,6,12.1666666667,0.205108760309,0,0.0,0.0,7.99965112794,4,0,0.446010544843,1,0,1,0,1,1
125,123,2,125,0,0,1,0,0.63835065461,4,13.75,0.299472747689,0,0.0,0.0,6.84767286445,8,2,0.431852795396,0,0.55871778335,1,0,1,1
173,167,6,173,0,0,1,0,0.623459427788,7,6.14285714286,0.192452904725,2,12.0,0.149170507358,7.97820404496,3,0,0.441896795832,0,0.487198366009,1,0,1,1
25,20,3,25,0,0,1,0,0.545081213946,6,10.5,0.194436247202,0,0.0,0.0,7.99815539248,4,0,0.446010544843,1,0,1,0,1,1
98,89,9,98,0,0,1,0,0.628837466368,4,13.75,0.288749718928,0,0.0,0.0,7.98570073293,2,1,0.431852795396,0,0.55871778335,1,0,1,1
173,169,4,173,0,0,1,0,0.429840236717,2,11.0,0.382389242842,0,0.0,0.0,7.99985598061,6,2,0.425498658576,0,0.446558677749,0,0,1,1
1,1,0,1,0,0,0,0,0.516412529014,2,14.5,0.425238055103,0,0.0,0.0,7.99733387326,6,0,0.396240631245,0,0.478488724144,1,0,1,1
178,176,2,178,0,0,1,0,0.61078334504,7,6.42857142857,0.179751941833,2,12.2857142857,0.150978317192,7.99805378451,7,0,0.441896795832,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.570465236717,4,5.25,0.240840333027,2,5.25,0.185841504122,7.99457133717,7,0,0.535028263866,0,0.487198366009,1,0,1,1
26,20,4,26,0,0,1,0,0.555243606445,6,10.5,0.200811722778,0,0.0,0.0,7.99541752864,4,0,0.446010544843,1,0,1,0,1,1
29,22,4,29,0,0,1,0,0.589454518328,6,10.3333333333,0.191886108646,0,0.0,0.0,7.67451647993,7,0,0.446010544843,1,0,1,0,1,1
26,20,4,26,0,0,1,0,0.600205219372,6,12.3333333333,0.208957813086,0,0.0,0.0,7.28788454375,7,0,0.446010544843,1,0,1,0,1,1
28,22,3,28,0,0,1,0,0.594009097317,6,10.1666666667,0.197277238585,0,0.0,0.0,7.96908084096,6,0,0.446010544843,1,0,1,0,1,1
107,105,2,107,0,0,1,0,0.634674092586,4,13.75,0.296017160789,0,0.0,0.0,7.99137001877,8,11,0.431852795396,0,0.55871778335,1,0,1,1
82,81,1,82,0,0,1,0,0.598615723307,4,13.75,0.284196911716,0,0.0,0.0,7.92943921539,7,1,0.431852795396,0,0.55871778335,1,0,1,1
1,1,0,1,0,0,0,0,0.560258738852,4,18.25,0.433347082041,0,0.0,0.0,7.99904762575,6,0,0.481152989634,0,0.473594371141,1,0,1,1
1,1,0,1,0,0,0,0,0.493971531642,4,11.25,0.374360003699,0,0.0,0.0,7.99071515504,8,0,0.474386074281,0,0.473594371141,1,0,1,1
120,109,11,120,0,0,1,0,0.650023907046,4,13.75,0.300926236061,0,0.0,0.0,7.76376425447,5,0,0.431852795396,0,0.55871778335,1,0,1,1
193,187,6,193,0,0,1,0,0.619460122096,7,5.0,0.187945446667,2,10.8571428571,0.143312393556,7.9980529253,6,1,0.441896795832,0,0.487198366009,1,0,1,1
26,20,4,26,0,0,1,0,0.59979087159,6,10.5,0.204308160515,0,0.0,0.0,7.87229632728,7,0,0.446010544843,1,0,1,0,1,1
28,21,4,28,0,0,1,0,0.576006852672,6,11.3333333333,0.209507716179,0,0.0,0.0,7.99983363534,4,0,0.446010544843,1,0,1,0,1,1
141,140,1,141,0,0,1,0,0.597592132765,7,4.57142857143,0.187623047444,2,10.4285714286,0.143442970418,7.99745470894,2,3,0.441896795832,0,0.487198366009,1,0,1,1
157,155,2,157,0,0,1,0,0.643148668857,4,13.75,0.295112282573,0,0.0,0.0,7.99972336933,7,1,0.431852795396,0,0.55871778335,1,0,1,1
27,21,4,27,0,0,1,0,0.587213192374,6,10.3333333333,0.199256252111,0,0.0,0.0,7.53449892717,7,0,0.446010544843,1,0,1,0,1,1
26,19,4,26,0,0,1,0,0.548784089634,6,11.3333333333,0.201986815919,0,0.0,0.0,7.86243087346,7,0,0.446010544843,1,0,1,0,1,1
175,171,4,175,0,0,1,0,0.603362436612,7,5.28571428571,0.188329274543,2,11.1428571429,0.138680769195,7.98722703842,6,1,0.467619158927,0,0.487198366009,1,0,1,1
189,185,4,189,0,0,1,0,0.60724342419,7,5.57142857143,0.194279715358,2,11.4285714286,0.149430988596,7.99598412302,8,0,0.467619158927,0,0.487198366009,1,0,1,1
91,86,5,91,0,0,1,0,0.640510718804,4,13.75,0.292205305829,0,0.0,0.0,7.39397265107,19,3,0.431852795396,0,0.55871778335,1,0,1,1
26,20,4,26,0,0,1,0,0.579860251198,6,10.3333333333,0.207085567197,0,0.0,0.0,7.99095063867,4,0,0.446010544843,1,0,1,0,1,1
569,540,25,569,1,0,1,0,0.645864239793,7,8.42857142857,0.20720999487,2,14.2857142857,0.158311860494,7.82072402083,5,0,0.441896795832,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.529243327933,3,10.3333333333,0.357098026794,0,0.0,0.0,7.99997894741,5,3,0.421875,0,0.56952434602,1,0,1,1
48,48,0,48,0,0,1,0,0.528625081574,1,43.0,0.520902390367,0,0.0,0.0,7.97655168698,3,0,0.355668866716,0,0.487198366009,1,0,1,1
23,18,3,23,0,0,1,0,0.602706887277,6,10.5,0.208275031513,0,0.0,0.0,7.99890572433,4,0,0.446010544843,1,0,1,0,1,1
1,1,0,1,0,0,0,0,0.387735148337,2,7.5,0.245700551151,0,0.0,0.0,7.94508219235,1,1,0.39328579227,0,0,1,0,1,1
158,153,5,158,0,0,1,0,0.582075143243,7,4.85714285714,0.18118368461,2,10.7142857143,0.137720988382,7.99968809345,6,0,0.467619158927,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.578110085444,6,11.3333333333,0.202776992197,0,0.0,0.0,5.41331468476,8,0,0.446010544843,1,0,1,0,1,1
73,69,4,73,0,0,1,0,0.616125601961,4,13.75,0.28867714225,0,0.0,0.0,7.97193374576,5,0,0.431852795396,0,0.55871778335,1,0,1,1
1,1,0,1,0,0,0,0,0.499591491806,2,22.5,0.40867610805,0,0.0,0.0,7.9998822709,6,0,0.410079881642,0,0.442680762365,1,0,1,1
26,21,3,26,0,0,1,0,0.564132824166,7,9.0,0.201466469444,0,0.0,0.0,7.67599409848,6,0,0.446010544843,1,0,1,0,1,1
175,162,13,175,0,0,1,0,0.601828732889,7,5.85714285714,0.188745961581,2,11.7142857143,0.14557552527,7.99919583335,7,1,0.467619158927,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.519477315128,3,13.3333333333,0.323267763193,0,0.0,0.0,7.98380148107,8,0,0.473392988457,0,0,0,0,1,1
27,21,4,27,0,0,1,0,0.567054057587,7,9.14285714286,0.206567765587,0,0.0,0.0,7.98068064506,3,0,0.446010544843,1,0,1,0,1,1
26,20,4,26,0,0,1,0,0.573916934234,6,11.8333333333,0.208565691449,0,0.0,0.0,7.9104060773,6,0,0.446010544843,1,0,1,0,1,1
177,172,5,177,0,0,1,0,0.616532555179,7,4.85714285714,0.170936953964,2,10.7142857143,0.145419254982,7.99140715551,7,0,0.467619158927,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.512965947463,2,14.5,0.405571807916,0,0.0,0.0,7.37552659403,5,4,0.394454881642,0,0,0,0,1,1
140,139,1,140,0,0,1,0,0.611321624571,7,5.14285714286,0.193337050098,2,11.0,0.145890870148,6.33013266132,0,0,0.441896795832,0,0.487198366009,1,0,1,1
108,103,5,108,0,0,1,0,0.603413737554,4,13.75,0.284937863968,0,0.0,0.0,7.9704511066,6,0,0.431852795396,0,0.55871778335,1,0,1,1
28,22,4,28,0,0,1,0,0.594737381594,6,10.1666666667,0.20247638751,0,0.0,0.0,7.99075964838,7,0,0.446010544843,1,0,1,0,1,1
26,20,4,26,0,0,1,0,0.604160400681,6,10.3333333333,0.204591484356,0,0.0,0.0,7.46180685929,6,0,0.446010544843,1,0,1,0,1,1
29,23,4,29,0,0,1,0,0.625866037696,7,12.8571428571,0.240682187547,0,0.0,0.0,7.98633174336,7,0,0.446010544843,1,0,1,0,1,1
26,20,4,26,0,0,1,0,0.594115301457,6,11.1666666667,0.203057438766,0,0.0,0.0,7.99679197352,7,0,0.446010544843,1,0,1,0,1,1
25,20,3,25,0,0,1,0,0.557887228765,6,11.8333333333,0.205244837845,0,0.0,0.0,7.89967840165,6,0,0.446010544843,1,0,1,0,1,1
25,20,3,25,0,0,1,0,0.58049209845,6,10.1666666667,0.199061957828,0,0.0,0.0,7.99213305991,6,0,0.446010544843,1,0,1,0,1,1
1,1,0,1,0,0,0,0,0.564659050889,4,5.5,0.237879114744,2,5.25,0.185841504122,7.99457131432,7,0,0.535028263866,0,0.487198366009,1,0,1,1
197,190,7,197,0,0,1,0,0.595268695966,7,5.14285714286,0.19262756978,2,11.0,0.146325603335,7.93757125661,7,1,0.467619158927,0,0.487198366009,1,0,1,1
153,150,3,153,0,0,1,0,0.596651932411,7,5.0,0.184825162028,2,10.8571428571,0.141399852869,7.78939725808,2,1,0.441896795832,0,0.487198366009,1,0,1,1
163,161,2,163,0,0,1,0,0.583552659021,7,6.0,0.188276165318,2,11.8571428571,0.146761860754,7.97336092853,3,0,0.441896795832,0,0.487198366009,1,0,1,1
161,151,10,161,0,0,1,0,0.629391281556,7,5.28571428571,0.196146138449,2,11.1428571429,0.14960414405,7.9963235474,8,0,0.467619158927,0,0.487198366009,1,0,1,1
197,183,14,197,0,0,1,0,0.593409476174,7,4.85714285714,0.163736583077,2,10.7142857143,0.139478646645,7.96912040349,6,1,0.441896795832,0,0.487198366009,1,0,1,1
153,148,5,153,0,0,1,0,0.470735155809,1,27.0,0.459355112516,0,0.0,0.0,7.99923064511,8,4,0.42076140951,0,0.446558677749,1,0,1,1
157,155,2,157,0,0,1,0,0.578585318152,7,5.28571428571,0.189677288069,2,11.1428571429,0.139601172892,7.99484250446,2,0,0.441896795832,0,0.487198366009,1,0,1,1
27,21,4,27,0,0,1,0,0.589346515539,6,9.83333333333,0.194251260155,0,0.0,0.0,6.39523859246,6,0,0.446010544843,1,0,1,0,1,1
177,160,17,177,0,0,1,0,0.605343060403,7,6.0,0.173815370728,2,11.8571428571,0.143333790052,7.85640905157,6,0,0.441896795832,0,0.487198366009,1,0,1,1
159,155,4,159,0,0,1,0,0.440618126666,1,17.0,0.425567846245,0,0.0,0.0,6.6959957965,3,3,0.475438609503,0,0.0,0,0,1,1
150,138,12,150,0,0,1,0,0.653222583211,4,13.75,0.295660892729,0,0.0,0.0,7.984919749,7,0,0.431852795396,0,0.55871778335,1,0,1,1
196,186,10,196,0,0,1,0,0.591289231357,7,5.14285714286,0.170301548108,2,11.0,0.143627237104,7.99975992625,5,1,0.467619158927,0,0.487198366009,1,0,1,1
77,75,2,77,0,0,1,0,0.633074754504,4,13.75,0.295660892729,0,0.0,0.0,7.26934734554,8,0,0.431852795396,0,0.55871778335,1,0,1,1
141,121,20,141,0,0,1,0,0.618202825902,4,13.75,0.293658794201,0,0.0,0.0,7.99854830332,5,0,0.431852795396,0,0.55871778335,1,0,1,1
226,216,7,226,1,0,1,0,0.623983863825,7,6.57142857143,0.198039890435,2,12.4285714286,0.150692318633,7.98841795188,7,0,0.441896795832,0,0.487198366009,1,0,1,1
82,80,2,82,0,0,1,0,0.637312042639,4,13.75,0.298019259317,0,0.0,0.0,7.99963336673,5,1,0.431852795396,0,0.55871778335,1,0,1,1
174,165,9,174,0,0,1,0,0.609209721279,7,7.28571428571,0.183541995981,2,13.1428571429,0.151594714855,7.89424433551,7,0,0.467619158927,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.506477734344,3,10.0,0.284338248955,0,0.0,0.0,7.91003862195,4,0,0.438885666477,0,0,1,0,1,1
132,128,4,132,0,0,1,0,0.635712704557,4,13.75,0.293658794201,0,0.0,0.0,7.99972928849,6,0,0.431852795396,0,0.55871778335,1,0,1,1
181,178,3,181,0,0,1,0,0.460601239605,1,25.0,0.448450169747,0,0.0,0.0,7.99921488142,8,3,0.42076140951,0,0.446558677749,1,0,1,1
152,125,27,152,0,0,1,0,0.621962228179,4,13.75,0.291656695673,0,0.0,0.0,7.99934337145,7,0,0.431852795396,0,0.55871778335,1,0,1,1
29,23,4,29,0,0,1,0,0.589538562611,6,9.83333333333,0.19656607497,0,0.0,0.0,7.9227065312,7,0,0.446010544843,1,0,1,0,1,1
149,148,1,149,0,0,1,0,0.604129360074,7,3.85714285714,0.177177288069,2,9.71428571429,0.135002278564,7.99776420956,9,0,0.441896795832,0,0.487198366009,1,0,1,1
122,119,3,122,0,0,1,0,0.621401502067,4,13.75,0.287652498616,0,0.0,0.0,7.99828295029,6,1,0.431852795396,0,0.55871778335,1,0,1,1
93,86,6,93,0,0,1,0,0.604240770056,4,13.75,0.287296230556,0,0.0,0.0,7.98722703842,6,1,0.431852795396,0,0.55871778335,1,0,1,1
26,21,3,26,0,0,1,0,0.604168519511,6,15.0,0.227642688517,0,0.0,0.0,7.99895551592,5,0,0.446010544843,1,0,1,0,1,1
181,170,11,181,0,0,1,0,0.598165015898,7,5.71428571429,0.192183346345,2,11.5714285714,0.148711814866,7.99371843912,2,0,0.441896795832,0,0.487198366009,1,0,1,1
25,20,3,25,0,0,1,0,0.582708526318,6,9.83333333333,0.19829087225,0,0.0,0.0,7.4049472014,6,0,0.446010544843,1,0,1,0,1,1
223,218,5,223,0,0,1,0,0.602984828049,7,5.0,0.183977192698,2,10.8571428571,0.137767669091,7.99965746008,6,2,0.467619158927,0,0.487198366009,1,0,1,1
31,25,4,31,0,0,1,0,0.576986609216,6,11.0,0.200860281313,0,0.0,0.0,7.33316309727,7,0,0.446010544843,1,0,1,0,1,1
242,227,11,242,1,0,1,0,0.465241016486,1,19.0,0.452043561214,0,0.0,0.0,7.99840209037,6,0,0.444426758401,0,0.446558677749,0,0,1,1
25,20,3,25,0,0,1,0,0.565244377865,6,12.0,0.201848912207,0,0.0,0.0,7.99959710662,4,0,0.446010544843,1,0,1,0,1,1
27,22,3,27,0,0,1,0,0.566826037982,6,12.1666666667,0.201367791707,0,0.0,0.0,7.99962046172,4,0,0.446010544843,1,0,1,0,1,1
207,203,4,207,0,0,1,0,0.59449494831,7,5.42857142857,0.184416781474,2,11.2857142857,0.141316173387,7.99829963801,8,0,0.467619158927,0,0.487198366009,1,0,1,1
239,228,11,239,0,0,1,0,0.648424568963,4,13.75,0.298019259317,0,0.0,0.0,7.99778632502,5,0,0.431852795396,0,0.55871778335,1,0,1,1
208,198,10,208,0,0,1,0,0.607645446369,7,6.0,0.178990451032,2,11.8571428571,0.148037451518,7.93035122674,8,0,0.441896795832,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.495591904089,2,14.0,0.408831882373,0,0.0,0.0,7.99633352375,4,0,0.396240631245,0,0,1,0,1,1
170,164,5,170,0,0,1,0,0.610306289005,2,7.5,0.304880326333,4,35.0,0.897310186227,7.98391821745,6,0,0.477443602052,0,0.487198366009,1,0,1,1
143,140,3,143,0,0,1,0,0.597161119301,7,4.0,0.179056591907,2,9.85714285714,0.138545030764,7.99976817645,5,0,0.441896795832,0,0.487198366009,1,0,1,1
1,1,0,1,0,0,0,0,0.505747537481,3,12.6666666667,0.340469760343,0,0.0,0.0,7.99465117619,6,2,0.418304921799,0,0.490641989841,1,0,1,1
95,93,2,95,0,0,1,0,0.61535329638,4,13.75,0.285294132028,0,0.0,0.0,7.99783844568,2,0,0.431852795396,0,0.55871778335,1,0,1,1
188,182,6,188,0,0,1,0,0.595202688003,7,5.0,0.169701042559,2,10.8571428571,0.137436063549,7.8886769755,5,0,0.441896795832,0,0.487198366009,1,0,1,1
24,20,2,24,0,0,1,0,0.580376185104,7,9.71428571429,0.192609365355,0,0.0,0.0,6.08241876145,3,0,0.446010544843,1,0,1,0,1,1
144,141,3,144,0,0,1,0,0.612715346327,4,13.75,0.28639135234,0,0.0,0.0,7.96177022253,7,0,0.431852795396,0,0.55871778335,1,0,1,1
217,204,12,217,0,0,1,0,0.591536866895,7,3.85714285714,0.170034430312,2,9.71428571429,0.134701746727,7.75257535211,2,0,0.441896795832,0,0.487198366009,1,0,1,1
194,182,12,194,0,0,1,0,0.625737542136,7,5.42857142857,0.178774371609,2,11.2857142857,0.149392027091,7.9985835853,5,0,0.441896795832,0,0.487198366009,1,0,1,1
24,19,3,24,0,0,1,0,0.563942159231,6,10.1666666667,0.194139852592,0,0.0,0.0,7.95745937952,4,0,0.446010544843,1,0,1,0,1,1
1,1,0,1,0,0,0,0,0.524477045143,2,14.5,0.431817002472,0,0.0,0.0,7.99772121573,6,0,0.396240631245,0,0.478488724144,1,0,1,1
1,1,0,1,0,0,0,0,0.470175797799,5,5.0,0.224387015138,0,0.0,0.0,7.98022519045,1,0,0.39328579227,0,0,1,0,1,1
