"Num_of_http_request","Num of get request","Num of post request","Num requests between first html response and malware response","if_there_other_format_between_exe_html","if exist fake_format(Pretending action)","if exist refer_header_for_malware_request","entropy_of_downloadmalware_url","request_parameters","request_parameters_length","Get or Post request","Have_exe_file","entropy_of_exe_file","suspicious functions","vt positive results","availability","DN entropy","result"
"232","52","64","71","1","0","0","0.729759788","2","230","0","1","5.789885597","2","50","0","0.4375","0"
"368","68","116","65","1","0","0","0.735854753","2","231","0","1","5.789885597","2","50","0","0.478359351","0"
"464","116","116","39","1","0","0","0.732798451","2","231","0","1","7.313978538","5","41","0","0.491517245","0"
"504","136","116","17","1","0","0","0.732328487","2","229","0","1","7.313978538","5","49","0","0.496226969","0"
"536","152","116","13","1","0","0","0.732182951","2","228","0","1","5.86417862","3","52","0","0.440205084","0"
"568","168","116","13","1","0","0","0.731975782","2","229","0","1","7.163444276","1","52","0","0.411596269","0"
"608","188","116","13","1","0","0","0.7283494","1","224","0","1","7.938776354","6","50","1","0.432665023","0"
"648","208","116","13","1","0","0","0.727242229","1","224","0","1","7.938776354","6","50","0","0.440205084","0"
"688","228","116","13","1","0","0","0.727572561","1","224","0","1","7.938776354","6","50","1","0.452109322","0"
"728","248","116","13","1","0","0","0.727811452","1","224","0","1","7.938776354","6","50","1","0.474527183","0"
"768","268","116","13","1","0","0","0.726057264","1","224","0","1","7.938776354","6","50","1","0.399411982","0"
"808","288","116","13","1","0","0","0.733529079","1","224","0","1","7.938776354","6","50","1","0.432665023","0"
"848","308","116","13","1","0","0","0.72794065","1","224","0","1","7.938776354","6","50","1","0.425727772","0"
"888","328","116","13","1","0","0","0.726957221","1","224","0","1","7.938776354","6","50","1","0.387735148","0"
"80","24","16","23","1","0","0","0.732139994","1","224","0","1","6.603736073","3","57","0","0.492478622","0"
"88","28","16","23","1","0","0","0.732139994","1","224","0","1","6.603736073","3","57","0","0.492478622","0"
"40","20","0","13","1","0","0","0.713454373","6","195","0","1","7.873960296","5","53","0","0.448022969","0"
"40","4","16","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"80","8","32","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"120","12","48","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"160","16","64","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"200","20","80","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"240","24","96","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"80","20","20","27","1","0","0","0.713910608","6","197","0","1","6.983664502","3","54","0","0.500482033","0"
"216","80","28","43","1","0","0","0.736370452","2","231","0","1","7.253286596","7","50","0","0.465201456","0"
"248","96","28","13","1","0","0","0.727475021","2","229","0","1","6.900303512","5","51","0","0.481521086","0"
"288","116","28","13","1","0","0","0.71896249","6","188","0","1","7.903380005","5","48","0","0.500482033","0"
"320","132","28","13","1","0","0","0.721043342","6","188","0","1","7.902080934","5","51","0","0.500482033","0"
"376","160","28","17","1","0","0","0.719787688","6","203","0","1","6.908192838","3","53","0","0.500482033","0"
"8","4","0","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"48","24","0","13","1","0","0","0.709890498","6","197","0","1","7.905571755","6","50","0","0.435871532","0"
"304","16","136","83","1","0","0","0.733402797","2","228","0","1","6.362399284","2","48","0","0.440205084","0"
"344","36","136","83","1","0","0","0.716261184","6","198","0","1","7.923324169","6","50","0","0.462439238","0"
"56","20","8","23","1","0","0","0.734928354","2","240","0","1","6.516339382","3","48","0","0.462230735","0"
"104","36","16","23","1","0","0","0.733645984","2","228","0","1","5.448556024","4","46","0","0.465685076","0"
"144","56","16","23","1","0","0","0.721301084","6","199","0","1","7.828322996","6","49","0","0.457158531","0"
"32","16","0","15","1","0","0","0.73007844","2","229","0","1","6.718130216","7","49","0","0.466815204","0"
"56","28","0","15","1","0","0","0.73007844","2","229","0","1","6.718130216","7","49","0","0.466815204","0"
"96","48","0","13","1","0","0","0.728800598","6","202","0","1","7.839658505","6","48","0","0.478488724","0"
"184","92","0","25","1","0","0","0.45469219","1","8","0","1","-1","-1","52","0","0.402741016","0"
"32","16","0","15","1","0","0","0.730220653","2","228","0","1","7.540839365","4","50","0","0.50768528","0"
"64","32","0","15","1","0","0","0.732112465","2","229","0","1","7.311889702","1","51","0","0.422697557","0"
"40","16","4","17","1","0","0","0.726337653","2","231","0","1","6.519779736","4","49","0","0.491517245","0"
"96","44","4","19","1","0","0","0.731001805","2","231","0","1","7.680667165","5","51","0","0.460235094","0"
"144","68","4","23","1","0","0","0.466815204","1","6","0","1","7.777016588","5","51","0","0.364247133","0"
"224","84","28","27","1","0","0","0.732783815","2","231","0","1","7.344075259","6","56","0","0.460235094","0"
"24","4","8","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"40","20","0","0","1","0","0","0.716098615","6","196","0","1","7.909068574","5","50","0","0.446558678","0"
"40","20","0","0","1","0","0","0.730522593","6","188","0","1","7.851724221","6","51","0","0.457941598","0"
"56","20","8","25","1","0","0","0.705607669","6","199","0","1","6.777695387","7","50","0","0.452741016","0"
"88","36","8","15","1","0","0","0.733195744","2","229","0","1","7.270380902","5","47","0","0.466815204","0"
"128","56","8","15","1","0","0","0.721022526","6","204","0","1","7.348106209","5","55","0","0.481321509","0"
"72","36","0","33","1","1","0","0.732056565","2","229","0","1","6.899592937","4","55","0","0.473117739","0"
"112","56","0","19","1","1","0","0.717724655","6","196","0","1","6.259948966","5","56","0","0.404337131","0"
"144","72","0","15","1","1","0","0.691159728","6","186","0","1","6.779641547","3","51","0","0.497291679","0"
"200","88","12","27","1","1","0","0.734228724","2","229","0","1","7.744273639","0","48","0","0.481521086","0"
"240","108","12","13","1","1","0","0.720642513","6","206","0","1","7.799541066","6","50","0","0.368776507","0"
"272","124","12","15","1","1","0","0.734313857","2","229","0","1","7.265570439","1","53","0","0.452109322","0"
"280","128","12","15","1","1","0","0.734313857","2","229","0","1","6.029956762","3","22","0","0.452109322","0"
"56","20","8","25","1","0","0","0.716311868","6","197","0","1","6.78364908","4","53","0","0.467268649","0"
"88","36","8","15","1","0","0","0.727930182","2","230","0","1","7.12702851","4","54","0","0.489786982","0"
"128","56","8","15","1","0","0","0.724371294","6","207","0","1","7.780496809","6","48","0","0.467575197","0"
"160","72","8","15","1","0","0","0.735550246","2","231","0","1","7.639184213","1","53","0","0.491517245","0"
"64","32","0","29","1","0","0","0.565012612","1","53","0","1","-1","-1","49","0","0.404862641","0"
"112","48","8","21","1","0","0","0.699295265","6","198","0","1","6.832636127","3","54","0","0.480482033","0"
"152","68","8","13","1","0","0","0.718205741","6","197","0","1","6.257823622","5","57","0","0.496042554","0"
"64","32","0","19","1","0","0","0.72313286","6","198","0","1","7.84348019","5","54","0","0.401086874","0"
"88","44","0","33","1","0","0","0.442110837","1","6","0","1","7.885610507","5","49","0","0.378373342","0"
"32","16","0","15","1","0","0","0.730032106","2","230","0","1","5.488390873","8","57","0","0.440241016","0"
"88","36","8","25","1","0","0","0.69386217","6","191","0","1","6.844351467","2","50","0","0.435522969","0"
"128","56","8","25","1","0","0","0.719342003","6","192","0","1","7.853455114","5","49","0","0.457158531","0"
"168","76","8","15","1","0","0","0.727858602","2","228","0","1","5.488390873","8","57","0","0.465685076","0"
"24","12","0","0","1","1","0","0","0","0","0","1","-1","-1","-1","-1","-1","0"
"64","32","0","13","1","1","0","0.714042313","6","196","0","1","7.828247442","5","52","0","0.456707595","0"
"200","48","52","13","1","1","0","0.714042313","6","196","0","1","7.828247442","5","52","0","0.456707595","0"
"304","100","52","41","1","1","0","0.498737269","1","17","0","1","6.192662902","4","53","0","0.378373342","0"
"360","120","60","25","1","1","0","0.689732045","6","190","0","1","6.753006432","2","51","0","0.42841669","0"
"424","152","60","31","1","1","0","0.433919304","1","6","0","1","-1","-1","51","0","0.397604111","0"
"464","172","60","13","1","1","0","0.722966208","6","192","0","1","7.893749224","5","49","0","0.426805164","0"
"504","192","60","15","1","1","0","0.729921999","2","229","0","1","7.392587503","3","54","0","0.466815204","0"
"536","208","60","13","1","1","0","0.733354278","2","229","0","1","7.223090283","6","49","0","0.46126456","0"
"56","20","8","27","1","0","0","0.726334397","1","219","0","1","7.145846175","7","54","0","0.417146913","0"
"72","36","0","29","1","0","0","0.504893591","1","10","0","1","-1","-1","56","0","0.47433169","0"
"160","80","0","33","1","0","0","0.504893591","1","10","0","1","-1","-1","56","0","0.47433169","0"
"240","120","0","33","1","0","0","0.504893591","1","10","0","1","-1","-1","56","0","0.47433169","0"
"240","120","0","33","1","0","0","0.504893591","1","10","0","1","-1","-1","56","0","0.47433169","0"
"280","140","0","33","1","0","0","0.503925237","1","11","0","1","7.874691741","4","54","0","0.465201456","0"
"1992","968","28","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"40","20","0","13","1","0","0","0.717185467","6","191","0","1","7.896854962","5","51","0","0.415795047","0"
"104","44","8","21","1","0","0","0.706438974","6","182","0","1","6.635792726","4","53","0","0.404862641","0"
"144","64","8","17","1","0","0","0.725684844","1","219","0","1","5.965149759","3","50","0","0.496226969","0"
"264","120","12","49","1","0","0","0.528804094","1","30","0","1","7.837498677","2","52","0","0.4375","0"
"304","124","28","49","1","0","0","0.528804094","1","30","0","1","7.837498677","2","52","0","0.4375","0"
"40","20","0","0","1","1","0","0.725618237","1","219","0","1","7.134841525","4","50","0","0.422697557","0"
"96","40","8","0","1","1","0","0.725618237","1","219","0","1","6.602051958","3","49","0","0.422697557","0"
"136","60","8","15","1","1","0","0.718511593","6","194","0","1","7.846149374","5","49","0","0.455268731","0"
"240","84","36","29","1","1","0","0.711609994","6","204","0","1","6.51843221","3","51","0","0.502741016","0"
"200","20","80","55","1","1","0","0.727231921","1","219","0","1","5.882816394","2","54","0","0.46875","0"
"256","40","88","55","1","1","0","0.727231921","1","219","0","1","6.552836394","2","48","0","0.46875","0"
"296","60","88","15","1","1","0","0.717866947","6","201","0","1","7.844956566","5","45","0","0.413533859","0"
"56","20","8","17","1","0","0","0.713666496","6","203","0","1","6.583632216","2","20","0","0.404490793","0"
"96","40","8","13","1","0","0","0.726840362","6","200","0","1","7.860394329","6","47","0","0.440205084","0"
"208","60","44","35","1","0","0","0.725934476","1","219","0","1","5.540613457","2","55","0","0.437403439","0"
"280","92","48","35","1","0","0","0.725934476","1","219","0","1","5.540613457","2","55","0","0.437403439","0"
"40","4","16","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"96","8","40","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"56","28","0","21","1","1","0","0.72796958","1","219","0","1","7.117443678","6","47","0","0.452109322","0"
"96","48","0","13","1","1","0","0.71466953","6","195","0","1","7.902254662","5","48","0","0.449308215","0"
"136","68","0","13","1","1","0","0.704774556","6","201","0","1","7.928103435","5","47","0","0.449308215","0"
"176","88","0","13","1","1","0","0.727213027","6","204","0","1","7.928145149","5","50","0","0.418994135","0"
"216","108","0","13","1","1","0","0.715552308","6","199","0","1","7.9006312","5","43","0","0.418994135","0"
"280","140","0","13","1","1","0","0.715552308","6","199","0","1","5.645508276","0","50","0","0.418994135","0"
"456","200","28","13","1","1","0","0.700476083","1","178","1","1","7.395315312","8","48","0","0.474527183","0"
"64","28","4","0","1","1","0","0.558457053","3","37","1","1","7.175209168","8","53","0","0.410079882","0"
"136","60","8","0","1","1","0","0.558457053","3","37","1","1","5.643952608","0","47","0","0.410079882","0"
"40","20","0","13","1","0","0","0.726494038","6","197","0","1","7.912375964","6","46","0","0.460570104","0"
"32","16","0","15","1","0","0","0.721891106","1","219","0","1","5.950473656","3","46","0","0.465685076","0"
"32","16","0","15","1","0","0","0.721891106","1","219","0","1","5.950473656","3","46","0","0.465685076","0"
"208","28","76","85","1","0","0","0.726037219","1","219","0","1","6.251378681","2","50","0","0.465685076","0"
"296","72","76","29","1","0","0","0.724084086","1","219","0","1","6.618415339","2","51","0","0.451796187","0"
"344","92","80","21","1","0","0","0.726948544","6","194","0","1","7.869969612","5","19","0","0.528726119","0"
"80","16","24","37","1","0","0","0.722016325","1","219","0","1","5.36892347","3","48","0","0.47433169","0"
"112","32","24","15","1","0","0","0.729503026","1","219","0","1","-1","-1","47","0","0.479573965","0"
"160","52","28","23","1","0","0","0.707676674","6","205","0","1","7.811815595","6","46","0","0.473117739","0"
"216","80","28","23","1","0","0","0.722217697","1","219","0","1","6.475010029","2","48","0","0.46875","0"
"344","100","72","23","1","0","0","0.72219655","1","219","0","1","5.36892347","3","48","0","0.453125","0"
"40","20","0","15","1","0","0","0.720874755","1","219","0","1","6.088237919","4","47","0","0.471694665","0"
"80","40","0","15","1","0","0","0.722612659","1","219","0","1","6.653324817","2","50","0","0.479573965","0"
"136","64","4","23","1","0","0","0.723435962","6","195","0","1","7.807483374","6","42","0","0.452741016","0"
"192","88","8","23","1","0","0","0.720089499","6","190","0","1","7.807483374","6","42","0","0.471506903","0"
"232","108","8","15","1","0","0","0.728082905","1","219","0","1","6.653324817","2","50","0","0.455027999","0"
"480","232","8","99","1","0","0","0.553048585","1","28","0","1","6.372423974","9","38","0","0.433919304","0"
"184","92","0","63","1","1","0","0.452109322","1","6","0","1","7.556706276","6","42","0","0.386974409","0"
"352","176","0","53","1","1","0","0.452109322","1","6","0","1","7.556706276","6","42","0","0.386974409","0"
"96","20","28","43","1","1","0","0.722937242","6","196","0","1","7.332871959","2","50","0","0.452933157","0"
"152","24","52","43","1","1","0","0.722937242","6","196","0","1","-1","-1","50","0","0.452933157","0"
"56","24","4","23","1","0","0","0.722265538","6","196","0","1","7.833560733","6","47","0","0.417146913","0"
"72","24","12","31","1","1","0","0.70799869","6","197","0","1","6.573021715","2","50","0","0.430804922","0"
"112","28","28","31","1","1","0","0.70799869","6","197","0","1","-1","-1","50","0","0.430804922","0"
"104","52","0","31","1","0","0","0.723139573","1","219","0","1","7.183933133","7","46","0","0.45067357","0"
"424","212","0","31","1","0","0","0.723139573","1","219","0","1","7.183933133","7","46","0","0.45067357","0"
"504","244","8","35","1","0","0","0.721811173","6","187","0","1","7.924970714","5","47","0","0.455268731","0"
"32","16","0","0","1","0","0","0.554204386","1","28","0","1","7.672707261","5","51","0","0.344179299","0"
"56","28","0","0","1","0","0","0.553226274","1","29","0","1","7.91657949","5","38","0","0.344179299","0"
"40","20","0","15","1","1","0","0.722842217","6","192","0","1","7.908297941","5","50","0","0.402637153","0"
"72","36","0","13","1","1","0","0.720340547","6","192","0","1","7.912699619","5","44","0","0.442110837","0"
"160","40","40","13","1","1","0","0.720340547","6","192","0","1","5.972767887","4","51","0","0.442110837","0"
"472","228","8","0","1","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","0"
"96","48","0","31","1","0","0","0.722572074","1","219","0","1","7.897562992","5","48","0","0.490482033","0"
"144","72","0","31","1","0","0","0.722572074","1","219","0","1","7.897562992","5","48","0","0.490482033","0"
